id,web_name,element_type,form,now_cost,points_per_game,team,status,chance_of_playing_next_round,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,minutes,bps,event_points,fdr_avg,fixture_count,gw
560,Penders,1,0.0,4.5,0.0,6,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
561,Anselmino,2,0.0,4.5,0.0,6,d,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
568,Barco,3,0.0,5.5,0.0,6,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
578,Mudryk,3,0.0,5.5,0.0,6,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
583,Chavarria,2,1.0,5.0,1.0,6,a,100.0,0.2,0.5,2.4,0.2,2.0,0.0,0.0,0.0,25,3,1,2.0,1,2
104,Onyeka,3,2.0,5.0,2.0,7,a,100.0,0.2,0.5,3.6,1.6,0.0,0.0,0.01,0.01,90,8,2,2.0,1,2
110,Rushworth,1,1.0,4.5,1.0,7,a,100.0,1.2,1.4,14.2,0.0,0.0,0.0,0.01,0.01,90,0,1,2.0,1,2
171,Dovin,1,0.0,4.0,0.0,7,a,100.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
172,Wilson,1,0.0,4.5,0.0,7,a,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
173,Thomas,2,3.0,4.0,3.0,7,a,100.0,8.0,3.5,23.2,11.2,1.0,0.02,0.01,0.03,90,11,3,2.0,1,2
174,Kitching,2,0.0,4.0,0.0,7,a,100.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
175,van Ewijk,2,1.0,4.0,1.0,7,a,100.0,13.3,1.5,10.6,2.0,2.0,0.0,0.01,0.01,90,-8,1,2.0,1,2
176,Dasilva,2,1.0,4.0,1.0,7,a,100.0,0.9,1.8,13.8,3.8,0.0,0.0,0.02,0.02,90,-4,1,2.0,1,2
177,Kesler-Hayden,2,0.0,4.0,0.0,7,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
178,Bidwell,2,0.0,4.0,0.0,7,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
179,Latibeaudiere,2,0.0,4.0,0.0,7,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
180,Woolfenden,2,0.0,4.0,0.0,7,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
181,Brau,2,0.0,4.0,0.0,7,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
182,Amenda,2,1.0,4.0,1.0,7,a,100.0,0.9,3.0,28.8,0.8,0.0,0.0,0.01,0.01,90,1,1,2.0,1,2
183,Rudoni,3,1.0,5.0,1.0,7,a,100.0,0.1,2.6,5.6,3.8,17.0,0.15,0.0,0.15,20,3,1,2.0,1,2
184,Grimes,3,2.0,5.0,2.0,7,a,100.0,0.2,1.7,13.4,3.7,0.0,0.0,0.01,0.01,90,14,2,2.0,1,2
185,Sakamoto,3,0.0,5.0,0.0,7,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
186,Mason-Clark,3,0.0,5.5,0.0,7,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
187,Eccles,3,0.0,5.0,0.0,7,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
188,Torp,3,1.0,5.5,1.0,7,a,100.0,0.2,2.3,6.8,16.4,0.0,0.0,0.11,0.11,28,8,1,2.0,1,2
189,Shepherd,3,0.0,4.5,0.0,7,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
190,Tchaouna,3,2.0,5.5,2.0,7,a,100.0,0.2,1.1,1.8,6.0,3.0,0.04,0.02,0.06,81,11,2,2.0,1,2
191,Borges Rodrigues,3,0.0,4.5,0.0,7,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
192,Andrews,3,0.0,4.5,0.0,7,a,100.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
193,Wright,4,0.0,5.5,0.0,7,i,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
194,Thomas-Asante,4,2.0,5.0,2.0,7,a,100.0,0.8,0.6,4.6,1.1,0.0,0.0,0.02,0.02,69,9,2,2.0,1,2
195,Simms,4,2.0,5.0,2.0,7,a,100.0,1.0,1.7,2.6,12.3,2.0,0.0,0.01,0.01,69,7,2,2.0,1,2
196,Markelo,4,0.0,5.0,0.0,7,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
197,Bassette,4,0.0,4.5,0.0,7,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
492,Awoniyi,4,1.0,5.5,1.0,7,a,100.0,0.8,0.1,0.0,1.4,0.0,0.0,0.0,0.0,20,4,1,2.0,1,2
575,Yirenkyi,3,1.0,5.0,1.0,7,a,100.0,0.2,0.0,0.0,3.1,0.0,0.0,0.0,0.0,61,2,1,2.0,1,2
584,Hamer,3,1.0,5.5,1.0,7,a,100.0,0.1,0.1,0.4,0.3,0.0,0.0,0.0,0.0,8,3,1,2.0,1,2
599,Cherif,4,0.0,5.0,0.0,7,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
42,Guessand,3,1.0,5.5,1.0,8,a,100.0,0.0,1.2,3.2,1.8,7.0,0.03,0.02,0.05,27,3,1,4.0,1,2
198,Henderson,1,2.0,5.0,2.0,8,a,100.0,1.9,2.8,28.2,0.0,0.0,0.0,0.0,0.0,90,14,2,4.0,1,2
199,Benitez,1,0.0,4.5,0.0,8,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
201,Muñoz,2,0.0,5.5,0.0,8,a,100.0,8.9,2.4,1.2,1.8,21.0,0.23,0.01,0.24,54,-4,0,4.0,1,2
202,Richards,2,3.0,5.0,3.0,8,a,100.0,0.7,4.3,42.6,0.7,0.0,0.0,0.0,0.0,90,13,3,4.0,1,2
203,Canvot,2,1.0,5.0,1.0,8,a,100.0,0.3,3.8,27.4,5.7,5.0,0.05,0.01,0.06,90,9,1,4.0,1,2
204,Mitchell,2,1.0,4.5,1.0,8,a,100.0,5.8,2.7,11.6,13.8,2.0,0.0,0.01,0.01,90,9,1,4.0,1,2
205,Sosa,2,0.0,4.5,0.0,8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
206,Chadi Riad,2,1.0,4.5,1.0,8,d,50.0,0.1,1.4,12.6,1.3,0.0,0.0,0.01,0.01,72,7,1,4.0,1,2
207,Mingueza,2,0.0,4.5,0.0,8,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
208,Sarr,3,0.0,6.5,0.0,8,d,75.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
210,Wharton,3,4.0,5.5,4.0,8,a,100.0,0.9,4.8,16.8,30.9,0.0,0.0,0.24,0.24,90,20,4,4.0,1,2
211,Yeremy,3,1.0,5.5,1.0,8,a,100.0,0.2,1.4,2.0,6.3,6.0,0.06,0.02,0.08,35,4,1,4.0,1,2
212,Hughes,3,0.0,4.5,0.0,8,a,100.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
213,Lerma,3,0.0,5.0,0.0,8,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
214,Kamada,3,3.0,5.0,3.0,8,a,100.0,0.3,5.0,20.4,29.3,0.0,0.0,0.27,0.27,90,25,3,4.0,1,2
215,Devenny,3,0.0,5.0,0.0,8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
216,Esse,3,0.0,5.0,0.0,8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
217,M.França,3,0.0,5.0,0.0,8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
218,Doucouré,3,0.0,5.0,0.0,8,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
219,J.Rak-Sakyi,3,0.0,5.0,0.0,8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
220,Cardines,2,0.0,4.5,0.0,8,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
221,Drakes-Thomas,3,0.0,4.5,0.0,8,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
222,Strand Larsen,4,1.0,6.0,1.0,8,a,100.0,0.5,2.2,1.0,3.5,17.0,0.25,0.01,0.26,27,3,1,4.0,1,2
223,Mateta,4,2.0,6.5,2.0,8,a,100.0,5.4,2.5,1.4,12.3,11.0,0.7,0.02,0.72,62,-3,2,4.0,1,2
224,Nketiah,4,1.0,5.5,1.0,8,a,100.0,0.5,5.8,10.4,24.5,23.0,0.6,0.58,1.18,55,12,1,4.0,1,2
225,Uche,4,0.0,5.0,0.0,8,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
241,McNeil,3,2.0,5.5,2.0,8,a,100.0,0.2,1.6,9.6,4.7,2.0,0.05,0.02,0.07,62,11,2,4.0,1,2
555,Matthews,1,0.0,4.0,0.0,8,a,100.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
577,Tomiyasu,2,1.0,4.5,1.0,8,a,100.0,0.4,0.5,2.4,2.4,0.0,0.0,0.01,0.01,18,3,1,4.0,1,2
588,Khalaili,2,1.0,5.0,1.0,8,a,100.0,0.1,5.5,24.0,26.5,4.0,0.0,0.16,0.16,35,12,1,4.0,1,2
595,Gozo,3,0.0,5.0,0.0,8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
21,Nørgaard,3,0.0,5.0,0.0,9,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
209,Johnson,3,1.0,6.0,1.0,9,a,100.0,0.2,0.4,4.0,0.3,0.0,0.0,0.0,0.0,6,3,1,3.0,1,2
226,Pickford,1,7.0,5.5,7.0,9,a,100.0,8.7,3.2,31.8,0.0,0.0,0.0,0.02,0.02,90,34,7,3.0,1,2
227,Travers,1,0.0,5.0,0.0,9,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
228,King,1,0.0,4.5,0.0,9,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
229,Tarkowski,2,6.0,6.0,6.0,9,a,100.0,8.8,2.0,15.2,0.8,4.0,0.05,0.0,0.05,90,25,6,3.0,1,2
230,Branthwaite,2,6.0,5.5,6.0,9,a,100.0,1.8,2.5,18.6,0.8,6.0,0.0,0.01,0.01,90,27,6,3.0,1,2
231,Keane,2,0.0,5.0,0.0,9,a,100.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
232,O'Brien,2,0.0,5.0,0.0,9,a,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
233,Mykolenko,2,6.0,4.5,6.0,9,a,100.0,1.6,2.9,12.8,13.8,2.0,0.0,0.05,0.05,90,27,6,3.0,1,2
234,Patterson,2,0.0,4.5,0.0,9,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
235,Aznou,2,0.0,4.0,0.0,9,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
236,Dewsbury-Hall,3,11.0,6.5,11.0,9,a,100.0,4.3,9.8,42.8,28.3,27.0,0.12,0.17,0.29,90,40,11,3.0,1,2
237,Ndiaye,3,9.0,6.0,9.0,9,a,100.0,16.1,12.9,40.8,39.8,48.0,0.24,0.32,0.56,90,36,9,3.0,1,2
239,Garner,3,1.0,6.0,1.0,9,a,100.0,0.1,1.9,4.8,11.8,2.0,0.0,0.03,0.03,11,6,1,3.0,1,2
240,Iroegbunam,3,0.0,5.0,0.0,9,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
242,George,3,3.0,5.5,3.0,9,a,100.0,0.3,5.5,7.0,23.4,25.0,0.18,0.08,0.26,83,13,3,3.0,1,2
243,Alcaraz,3,1.0,5.0,1.0,9,a,100.0,0.1,2.2,5.0,0.3,17.0,0.02,0.0,0.02,1,7,1,3.0,1,2
244,Armstrong,3,8.0,5.0,8.0,9,a,100.0,0.2,4.8,28.8,14.7,4.0,0.0,0.04,0.04,90,25,8,3.0,1,2
245,Dibling,3,0.0,5.5,0.0,9,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
246,Röhl,3,3.0,5.0,3.0,9,a,100.0,0.1,2.9,13.8,13.0,2.0,0.0,0.06,0.06,90,12,3,3.0,1,2
247,Hackney,3,3.0,5.5,3.0,9,a,100.0,0.3,2.6,8.6,12.2,5.0,0.01,0.01,0.02,78,16,3,3.0,1,2
248,Beto,4,1.0,5.5,1.0,9,a,100.0,2.5,0.2,0.0,0.0,2.0,0.05,0.0,0.05,11,3,1,3.0,1,2
249,Barry,4,8.0,5.5,8.0,9,a,100.0,2.2,9.8,38.0,19.0,41.0,0.45,0.09,0.54,78,37,8,3.0,1,2
250,Leno,1,2.0,4.5,2.0,10,a,100.0,3.0,3.0,29.6,0.0,0.0,0.0,0.0,0.0,90,11,2,3.0,1,2
251,Lecomte,1,0.0,4.0,0.0,10,a,100.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
252,McNally,1,0.0,4.0,0.0,10,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
253,Andersen,2,0.0,5.0,0.0,10,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
254,Robinson,2,1.0,4.5,1.0,10,a,100.0,1.7,5.0,21.6,25.2,3.0,0.13,0.04,0.17,81,4,1,3.0,1,2
255,J.Cuenca,2,3.0,4.5,3.0,10,a,100.0,0.0,5.4,32.8,21.3,0.0,0.0,0.03,0.03,90,7,3,3.0,1,2
256,Tete,2,0.0,4.5,0.0,10,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
257,Bassey,2,0.0,4.5,0.0,10,a,100.0,0.8,2.0,13.8,3.8,2.0,0.02,0.02,0.04,90,1,0,3.0,1,2
258,Castagne,2,6.0,4.5,6.0,10,a,100.0,0.4,8.9,38.0,27.8,23.0,0.09,0.18,0.27,90,21,6,3.0,1,2
261,Iwobi,3,2.0,5.5,2.0,10,a,100.0,1.0,2.4,12.4,11.3,0.0,0.0,0.04,0.04,90,17,2,3.0,1,2
262,Smith Rowe,3,0.0,5.5,0.0,10,a,100.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
263,Kevin,3,1.0,5.5,1.0,10,a,100.0,0.1,0.7,5.2,1.9,0.0,0.0,0.01,0.01,17,2,1,3.0,1,2
264,Bobb,3,2.0,5.5,2.0,10,a,100.0,0.3,3.0,9.8,13.8,6.0,0.0,0.26,0.26,66,10,2,3.0,1,2
265,Berge,3,2.0,5.0,2.0,10,a,100.0,0.4,4.4,13.6,23.1,7.0,0.03,0.03,0.06,72,14,2,3.0,1,2
266,Cairney,3,0.0,5.0,0.0,10,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
268,King,3,7.0,5.5,7.0,10,a,100.0,0.4,9.8,41.6,15.6,41.0,0.17,0.04,0.21,90,34,7,3.0,1,2
269,Sessegnon,2,1.0,4.5,1.0,10,a,100.0,0.4,2.6,6.6,0.5,19.0,0.03,0.0,0.03,17,7,1,3.0,1,2
270,Reed,3,0.0,4.5,0.0,10,a,100.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
271,Muniz,4,1.0,5.5,1.0,10,a,100.0,0.6,2.5,6.0,11.5,7.0,0.02,0.0,0.02,8,6,1,3.0,1,2
272,Kusi-Asare,4,0.0,4.5,0.0,10,a,100.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
569,Gonzalo,4,6.0,6.0,6.0,10,a,100.0,2.9,8.2,37.2,4.3,40.0,0.73,0.01,0.74,90,33,6,3.0,1,2
570,Palacios,3,2.0,5.5,2.0,10,a,100.0,0.2,1.8,2.8,7.3,8.0,0.16,0.01,0.17,72,10,2,3.0,1,2
580,Charles,3,1.0,5.0,1.0,10,a,100.0,0.1,0.5,3.4,1.3,0.0,0.0,0.0,0.0,23,5,1,3.0,1,2
610,De Fougerolles,2,0.0,4.0,0.0,10,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,1,2
273,Phillips,1,0.0,4.0,0.0,11,a,100.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
274,Butland,1,0.0,4.5,0.0,11,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
275,Cartwright,1,0.0,4.0,0.0,11,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
276,Lo-Tutala,1,0.0,4.0,0.0,11,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
277,Egan,2,8.0,4.0,8.0,11,a,100.0,1.9,4.6,43.4,0.1,2.0,0.0,0.0,0.0,90,27,8,2.0,1,2
278,Hughes,2,0.0,4.0,0.0,11,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
279,Ajayi,2,14.0,4.0,14.0,11,d,75.0,1.5,7.9,44.2,0.2,35.0,0.52,0.0,0.52,63,39,14,2.0,1,2
280,Coyle,2,6.0,4.0,6.0,11,d,75.0,0.6,1.7,5.8,11.3,0.0,0.0,0.01,0.01,69,23,6,2.0,1,2
281,Drameh,2,1.0,4.0,1.0,11,a,100.0,0.1,0.3,2.2,0.0,1.0,0.05,0.0,0.05,20,4,1,2.0,1,2
282,Giles,2,6.0,4.0,6.0,11,a,100.0,0.9,3.7,13.8,18.8,4.0,0.02,0.07,0.09,84,24,6,2.0,1,2
283,Jacob,2,0.0,4.0,0.0,11,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
284,McCarthy,2,0.0,4.0,0.0,11,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
285,McNair,2,1.0,4.0,1.0,11,a,100.0,0.1,0.4,4.2,0.0,0.0,0.0,0.0,0.0,26,3,1,2.0,1,2
286,Belloumi,3,3.0,5.0,3.0,11,a,100.0,0.6,2.0,10.6,2.2,7.0,0.05,0.03,0.08,90,8,3,2.0,1,2
287,Millar,3,0.0,5.0,0.0,11,a,100.0,0.1,0.4,2.0,0.3,2.0,0.0,0.0,0.0,19,2,0,2.0,1,2
288,Dowell,3,0.0,4.5,0.0,11,a,100.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
289,Crooks,3,2.0,4.5,2.0,11,a,100.0,0.7,2.1,19.0,2.4,0.0,0.0,0.0,0.0,90,9,2,2.0,1,2
290,Slater,3,6.0,4.5,6.0,11,a,100.0,3.6,3.8,18.4,19.3,0.0,0.0,0.44,0.44,90,20,6,2.0,1,2
291,Matazo,3,0.0,4.5,0.0,11,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
292,Ömür,3,0.0,5.0,0.0,11,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
293,Kamara,3,0.0,5.0,0.0,11,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
294,Zambrano,3,0.0,4.5,0.0,11,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
295,McBurnie,4,5.0,5.5,5.0,11,a,100.0,1.9,9.0,17.2,21.1,52.0,0.16,0.01,0.17,90,21,5,2.0,1,2
296,Akintola,3,0.0,5.0,0.0,11,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
297,Gyabi,3,0.0,4.5,0.0,11,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
298,Destan,4,0.0,4.5,0.0,11,u,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
299,Burstow,4,0.0,4.5,0.0,11,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
340,Gelhardt,3,0.0,5.0,0.0,11,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
556,Targett,2,1.0,4.0,1.0,11,a,100.0,2.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,5,3,1,2.0,1,2
563,Morita,3,0.0,5.0,0.0,11,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
572,Tzolakis,1,10.0,4.5,10.0,11,a,100.0,2.0,3.5,34.6,0.0,0.0,0.0,0.0,0.0,90,41,10,2.0,1,2
574,Hjertø-Dahl,3,0.0,5.0,0.0,11,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
576,Stroud,3,3.0,5.0,3.0,11,a,100.0,0.1,1.3,8.4,4.8,0.0,0.0,0.03,0.03,70,11,3,2.0,1,2
585,Herrington,2,1.0,4.0,1.0,11,a,100.0,0.7,0.8,8.0,0.0,0.0,0.0,0.0,0.0,26,4,1,2.0,1,2
586,Mendy,2,15.0,4.0,15.0,11,a,100.0,2.3,8.5,51.8,0.6,33.0,0.28,0.0,0.28,63,35,15,2.0,1,2
589,Gourna-Douath,3,0.0,5.0,0.0,11,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
259,Diop,2,2.0,4.0,2.0,12,a,100.0,17.5,1.0,7.2,0.8,2.0,0.0,0.01,0.01,90,7,2,4.0,1,2
267,Lukić,3,5.0,5.0,5.0,12,a,100.0,0.1,4.0,23.4,14.8,2.0,0.0,0.02,0.02,90,22,5,4.0,1,2
300,Walton,1,0.0,4.5,0.0,12,a,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
301,Palmer,1,0.0,4.0,0.0,12,a,100.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
302,Button,1,0.0,4.0,0.0,12,a,100.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
303,Kipré,2,0.0,4.0,0.0,12,a,100.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
304,O'Shea,2,4.0,4.0,4.0,12,a,100.0,3.5,7.5,48.0,24.5,2.0,0.0,0.16,0.16,90,16,4,4.0,1,2
305,Davis,2,2.0,4.0,2.0,12,a,100.0,5.0,1.8,15.2,2.3,0.0,0.0,0.01,0.01,90,10,2,4.0,1,2
306,Greaves,2,2.0,4.0,2.0,12,a,100.0,1.5,1.8,16.4,1.3,0.0,0.0,0.0,0.0,90,12,2,4.0,1,2
307,Johnson,2,0.0,4.0,0.0,12,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
308,Furlong,2,0.0,4.0,0.0,12,a,100.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
309,Núñez,3,4.0,5.0,4.0,12,a,100.0,0.1,2.4,13.0,7.3,4.0,0.03,0.03,0.06,79,26,4,4.0,1,2
310,Matusiwa,3,0.0,5.0,0.0,12,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
311,Burns,3,0.0,5.0,0.0,12,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
312,Taylor,3,0.0,4.5,0.0,12,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
313,Clarke,3,7.0,5.5,7.0,12,a,100.0,0.3,5.2,33.6,0.6,18.0,0.1,0.0,0.1,19,27,7,4.0,1,2
314,Ogbene,3,0.0,5.0,0.0,12,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
315,Fatawu,3,2.0,5.5,2.0,12,a,100.0,0.2,5.5,18.6,28.4,8.0,0.0,0.41,0.41,65,22,2,4.0,1,2
316,Emersonn,4,9.0,5.5,9.0,12,a,100.0,1.3,11.2,45.6,26.3,40.0,0.82,0.06,0.88,65,41,9,4.0,1,2
317,Hirst,4,0.0,5.0,0.0,12,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
318,Philogene,3,0.0,5.5,0.0,12,i,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
319,Szmodics,3,0.0,5.0,0.0,12,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
320,Akpom,4,1.0,5.0,1.0,12,a,100.0,0.5,0.3,1.4,0.0,2.0,0.0,0.0,0.0,24,3,1,4.0,1,2
321,Walle Egeli,4,1.0,4.5,1.0,12,a,100.0,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,3,1,4.0,1,2
322,Al-Hamadi,4,0.0,5.0,0.0,12,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
323,McAteer,3,1.0,4.5,1.0,12,a,100.0,1.4,0.3,1.2,1.3,0.0,0.0,0.0,0.0,24,4,1,4.0,1,2
324,Mehmeti,3,0.0,5.0,0.0,12,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
554,Van Oevelen,1,0.0,4.5,0.0,12,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
562,Maeda,3,2.0,5.5,2.0,12,a,100.0,0.4,2.1,12.6,1.4,7.0,0.61,0.0,0.61,79,7,2,4.0,1,2
